"ISIS Calcs (Axelrod with Furnas), begun 12/7/2015",,,,,,,,,,,,,,,,,,,,,,,,
,"Corrected by Zander Furnas, 2/20/16",,,,,,,,,,,,,,,,,,,,,,,
"    Based on Axelrod's Landscape theory with my questimated data, current as of 2/8/16",,,,,,,,,,,,,,,,,,,,,,,,
     Ax deleted redundanct configurations(those  in which US is in alighnment 2),,,,,,,,,,,,,,,,,,,,,,,,
"  Ax added US propensities (-2 to 2) as a row, and calc  Frustration as a col",,,,,,,,,,,,,,,,,,,,,,,,
,"US utility = sum over others of (propensity with US * allied with US),   ",,,,,,,,,,,,,,,,,,,,,,,
,"where USally =1 if other is in allignmnet 1 with US, else -1",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Strengtha (US=10),,,,,,,,,,
,,,,,,,,,,,,,,10,50,10,10,20,100,20,40,5,50,
,,,,,,,,,,,,,,Propsensities with US,,,,,,,,,,
,,-1,-1,2,1,-1,-2,-2,1,1,1,,,-1,-1,2,1,-1,-2,-2,1,1,1,
,,,,,,,,,,,,,,"Allied with US (1 if allied, else -1)",,,,,,,,,,
,US,Rus,Syr,Tur,S.A.,Iran,ISIS,Hez,IqKrd,Nursa,Iraq,Energy,US_Frustration,Rus_Frustration,Syr_Frustration,Tur_Frustration,S.A._Frustration,Iran_Frustration,ISIS_Frustration,Hez_Frustration,IqKrd_Frustration,Nursa_Frustration,Iraq_Frustration,Local Min
1,1,2,2,2,2,2,2,2,2,2,2,-4200,-2100,-100,-500,200,100,-200,-2000,-400,400,-100,500,FALSE
2,1,1,2,2,2,2,2,2,2,2,2,-7200,-2000,-1600,0,100,100,-200,-4000,-400,0,-200,1000,FALSE
3,1,2,1,2,2,2,2,2,2,2,2,-30200,-1600,400,-13500,-800,-400,800,-12000,600,-3600,-600,500,FALSE
4,1,2,2,1,2,2,2,2,2,2,2,-10200,-2300,-200,-1500,-2800,100,-400,-3000,-400,0,-200,500,FALSE
5,1,2,2,2,1,2,2,2,2,2,2,-10400,-2200,-100,-1000,200,-3000,-600,-4000,-400,400,-200,500,FALSE
6,1,2,2,2,2,1,2,2,2,2,2,-7800,-1900,-100,500,0,-300,-2000,-4000,400,400,-300,-500,FALSE
7,1,2,2,2,2,2,1,2,2,2,2,-76200,-100,-2100,-10500,-800,-1900,-2200,-38000,-2400,-7600,-1100,-9500,FALSE
8,1,2,2,2,2,2,2,1,2,2,2,-4200,-1700,-100,500,200,100,600,-4000,-400,400,-300,500,FALSE
9,1,2,2,2,2,2,2,2,1,2,2,-31400,-2500,-500,-4500,-200,100,-200,-10000,-400,-13200,-500,500,FALSE
10,1,2,2,2,2,2,2,2,2,1,2,-10200,-2000,-200,-1000,100,0,-400,-3000,-600,0,-3100,0,FALSE
11,1,2,2,2,2,2,2,2,2,2,1,-27200,-2600,400,-500,200,100,-1200,-12000,-400,400,-600,-11000,FALSE
12,1,1,1,2,2,2,2,2,2,2,2,-35200,-1500,-2100,-14000,-900,-400,800,-14000,600,-4000,-700,1000,FALSE
13,1,1,2,1,2,2,2,2,2,2,2,-12800,-2200,-1500,-1000,-2700,100,-400,-5000,-400,-400,-300,1000,FALSE
14,1,1,2,2,1,2,2,2,2,2,2,-13400,-2100,-1600,-500,100,-3000,-600,-6000,-400,0,-300,1000,FALSE
15,1,1,2,2,2,1,2,2,2,2,2,-10800,-1800,-1600,1000,-100,-300,-2000,-6000,400,0,-400,0,FALSE
16,1,1,2,2,2,2,1,2,2,2,2,-71200,0,400,-10000,-900,-1900,-2200,-36000,-2400,-8000,-1200,-9000,FALSE
17,1,1,2,2,2,2,2,1,2,2,2,-7200,-1600,-1600,1000,100,100,600,-6000,-400,0,-400,1000,FALSE
18,1,1,2,2,2,2,2,2,1,2,2,-32800,-2400,-1200,-4000,-300,100,-200,-12000,-400,-12800,-600,1000,FALSE
19,1,1,2,2,2,2,2,2,2,1,2,-12800,-1900,-1500,-500,0,0,-400,-5000,-600,-400,-3000,500,FALSE
20,1,1,2,2,2,2,2,2,2,2,1,-32200,-2500,-2100,0,100,100,-1200,-14000,-400,0,-700,-11500,FALSE
21,1,2,1,1,2,2,2,2,2,2,2,-32200,-1800,300,-12500,-1800,-400,600,-13000,600,-4000,-700,500,FALSE
22,1,2,1,2,1,2,2,2,2,2,2,-34400,-1700,400,-13000,-800,-2500,400,-14000,600,-3600,-700,500,FALSE
23,1,2,1,2,2,1,2,2,2,2,2,-37800,-1400,400,-14500,-1000,-800,-3000,-14000,1400,-3600,-800,-500,FALSE
24,1,2,1,2,2,2,1,2,2,2,2,-62200,400,-1600,-3500,-1800,-2400,-1200,-28000,-1400,-11600,-1600,-9500,FALSE
25,1,2,1,2,2,2,2,1,2,2,2,-34200,-1200,400,-14500,-800,-400,1600,-14000,-1400,-3600,-800,500,FALSE
26,1,2,1,2,2,2,2,2,1,2,2,-41400,-2000,0,-9500,-1200,-400,800,-20000,600,-9200,-1000,500,FALSE
27,1,2,1,2,2,2,2,2,2,1,2,-34200,-1500,300,-13000,-900,-500,600,-13000,400,-4000,-2600,0,FALSE
28,1,2,1,2,2,2,2,2,2,2,1,-53200,-2100,900,-13500,-800,-400,-200,-22000,600,-3600,-1100,-11000,FALSE
29,1,2,2,1,1,2,2,2,2,2,2,-16400,-2400,-200,-2000,-2800,-3000,-800,-5000,-400,0,-300,500,FALSE
30,1,2,2,1,2,1,2,2,2,2,2,-13000,-2100,-200,-500,-2600,-300,-1800,-5000,400,0,-400,-500,FALSE
31,1,2,2,1,2,2,1,2,2,2,2,-78200,-300,-2200,-11500,-1800,-1900,-2400,-37000,-2400,-8000,-1200,-9500,FALSE
32,1,2,2,1,2,2,2,1,2,2,2,-10200,-1900,-200,-500,-2800,100,400,-5000,-400,0,-400,500,FALSE
33,1,2,2,1,2,2,2,2,1,2,2,-35800,-2700,-600,-5500,-2400,100,-400,-11000,-400,-12800,-600,500,FALSE
34,1,2,2,1,2,2,2,2,2,1,2,-15800,-2200,-300,-2000,-2700,0,-600,-4000,-600,-400,-3000,0,FALSE
35,1,2,2,1,2,2,2,2,2,2,1,-33200,-2800,300,-1500,-2800,100,-1400,-13000,-400,0,-700,-11000,FALSE
36,1,2,2,2,1,1,2,2,2,2,2,-12400,-2000,-100,0,0,-2600,-1600,-6000,400,400,-400,-500,FALSE
37,1,2,2,2,1,2,1,2,2,2,2,-74400,-200,-2100,-11000,-800,-1000,-2600,-36000,-2400,-7600,-1200,-9500,FALSE
38,1,2,2,2,1,2,2,1,2,2,2,-10400,-1800,-100,0,200,-3000,200,-6000,-400,400,-400,500,FALSE
39,1,2,2,2,1,2,2,2,1,2,2,-37600,-2600,-500,-5000,-200,-3000,-600,-12000,-400,-13200,-600,500,FALSE
40,1,2,2,2,1,2,2,2,2,1,2,-16000,-2100,-200,-1500,100,-2900,-800,-5000,-600,0,-3000,0,FALSE
41,1,2,2,2,1,2,2,2,2,2,1,-33400,-2700,400,-1000,200,-3000,-1600,-14000,-400,400,-700,-11000,FALSE
42,1,2,2,2,2,1,1,2,2,2,2,-71800,100,-2100,-9500,-1000,-2300,0,-36000,-1600,-7600,-1300,-10500,FALSE
43,1,2,2,2,2,1,2,1,2,2,2,-11000,-1500,-100,1500,0,-300,-2800,-6000,-1200,400,-500,-500,FALSE
44,1,2,2,2,2,1,2,2,1,2,2,-35000,-2300,-500,-3500,-400,-300,-2000,-12000,400,-13200,-700,-500,FALSE
45,1,2,2,2,2,1,2,2,2,1,2,-13000,-1800,-200,0,-100,-400,-1800,-5000,200,0,-2900,-1000,FALSE
46,1,2,2,2,2,1,2,2,2,2,1,-26800,-2400,400,500,0,-300,-1000,-14000,400,400,-800,-10000,FALSE
47,1,2,2,2,2,2,1,1,2,2,2,-68200,300,-2100,-9500,-800,-1900,-1400,-36000,1600,-7600,-1300,-9500,FALSE
48,1,2,2,2,2,2,1,2,1,2,2,-71400,-500,-2500,-14500,-1200,-1900,-2200,-30000,-2400,-5200,-1500,-9500,FALSE
49,1,2,2,2,2,2,1,2,2,1,2,-78200,0,-2200,-11000,-900,-2000,-2400,-37000,-2600,-8000,-2100,-10000,FALSE
50,1,2,2,2,2,2,1,2,2,2,1,-59200,-600,-1600,-10500,-800,-1900,-3200,-28000,-2400,-7600,-1600,-1000,FALSE
51,1,2,2,2,2,2,2,1,1,2,2,-31400,-2100,-500,-3500,-200,100,600,-12000,-400,-13200,-700,500,FALSE
52,1,2,2,2,2,2,2,1,2,1,2,-9400,-1600,-200,0,100,0,400,-5000,-200,0,-2900,0,FALSE
53,1,2,2,2,2,2,2,1,2,2,1,-27200,-2200,400,500,200,100,-400,-14000,-400,400,-800,-11000,FALSE
54,1,2,2,2,2,2,2,2,1,1,2,-35800,-2400,-600,-5000,-300,0,-400,-11000,-600,-12800,-2700,0,FALSE
55,1,2,2,2,2,2,2,2,1,2,1,-54400,-3000,0,-4500,-200,100,-1200,-20000,-400,-13200,-1000,-11000,FALSE
56,1,2,2,2,2,2,2,2,2,1,1,-31200,-2500,300,-1000,100,0,-1400,-13000,-600,0,-2600,-10500,FALSE
57,1,1,1,1,2,2,2,2,2,2,2,-36800,-1700,-2000,-13000,-1700,-400,600,-15000,600,-4400,-800,1000,FALSE
58,1,1,1,2,1,2,2,2,2,2,2,-39400,-1600,-2100,-13500,-900,-2500,400,-16000,600,-4000,-800,1000,FALSE
59,1,1,1,2,2,1,2,2,2,2,2,-42800,-1300,-2100,-15000,-1100,-800,-3000,-16000,1400,-4000,-900,0,FALSE
60,1,1,1,2,2,2,1,2,2,2,2,-59200,500,-100,-4000,-1900,-2400,-1200,-26000,-1400,-12000,-1700,-9000,FALSE
61,1,1,1,2,2,2,2,1,2,2,2,-39200,-1100,-2100,-15000,-900,-400,1600,-16000,-1400,-4000,-900,1000,FALSE
62,1,1,1,2,2,2,2,2,1,2,2,-44800,-1900,-1700,-10000,-1300,-400,800,-22000,600,-8800,-1100,1000,FALSE
63,1,1,1,2,2,2,2,2,2,1,2,-38800,-1400,-2000,-13500,-1000,-500,600,-15000,400,-4400,-2500,500,FALSE
64,1,1,1,2,2,2,2,2,2,2,1,-60200,-2000,-2600,-14000,-900,-400,-200,-24000,600,-4000,-1200,-11500,FALSE
65,1,1,2,1,1,2,2,2,2,2,2,-19000,-2300,-1500,-1500,-2700,-3000,-800,-7000,-400,-400,-400,1000,FALSE
66,1,1,2,1,2,1,2,2,2,2,2,-15600,-2000,-1500,0,-2500,-300,-1800,-7000,400,-400,-500,0,FALSE
67,1,1,2,1,2,2,1,2,2,2,2,-72800,-200,500,-11000,-1700,-1900,-2400,-35000,-2400,-8400,-1300,-9000,FALSE
68,1,1,2,1,2,2,2,1,2,2,2,-12800,-1800,-1500,0,-2700,100,400,-7000,-400,-400,-500,1000,FALSE
69,1,1,2,1,2,2,2,2,1,2,2,-36800,-2600,-1100,-5000,-2300,100,-400,-13000,-400,-12400,-700,1000,FALSE
70,1,1,2,1,2,2,2,2,2,1,2,-18000,-2100,-1400,-1500,-2600,0,-600,-6000,-600,-800,-2900,500,FALSE
71,1,1,2,1,2,2,2,2,2,2,1,-37800,-2700,-2000,-1000,-2700,100,-1400,-15000,-400,-400,-800,-11500,FALSE
72,1,1,2,2,1,1,2,2,2,2,2,-15400,-1900,-1600,500,-100,-2600,-1600,-8000,400,0,-500,0,FALSE
